airline_name,overall_rating,verified,aircraft,type_of_traveller,seat_type,seat_comfort,cabin_staff_service,food_beverages,ground_service,inflight_entertainment,wifi_connectivity,value_for_money,recommended,time_before_review,departure_place,arrival_place,delay_cancellation,review_date
Aegean Airlines,3.0,True,Others,Solo Leisure,Economy Class,4.0,5.0,3.0,1.0,2.15,1.81,3.0,no,1 month,Brussels,Thessaloniki,False,2023-04-01
Aegean Airlines,9.0,True,Others,Couple Leisure,Business Class,4.0,5.0,5.0,4.0,4.0,5.0,5.0,yes,1 month,Athens,Frankfurt,False,2023-03-01
Aegean Airlines,8.0,True,A320,Family Leisure,Business Class,2.0,4.0,3.0,5.0,4.0,5.0,5.0,yes,+3 months,Athens,Berlin,False,2023-03-01
Aegean Airlines,1.0,True,Unknown,Business,Economy Class,3.0,2.0,2.56,1.0,1.0,1.0,1.0,no,+3 months,Athens,Stuttgart ,False,2023-03-01
Aegean Airlines,2.0,True,Unknown,Family Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Tel Aviv,Athens,False,2023-03-01
Aegean Airlines,5.0,True,A320,Family Leisure,Economy Class,1.0,5.0,2.0,5.0,2.15,1.0,3.0,no,1 month,Athens,Hamburg,False,2023-03-01
Aegean Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Rome,Athens ,True,2023-02-01
Aegean Airlines,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,+3 months,Madrid,Larnaca,False,2023-02-01
Aegean Airlines,2.0,False,Unknown,Solo Leisure,Economy Class,1.0,2.0,1.0,2.0,2.15,1.0,2.0,no,1 month,Paris,Munich,True,2023-01-01
Aegean Airlines,3.0,True,Unknown,Family Leisure,Economy Class,2.0,3.0,3.0,3.0,3.0,3.0,2.0,no,1 month,Athens,Brussels,False,2023-01-01
Aegean Airlines,5.0,True,Unknown,Solo Leisure,Economy Class,3.0,3.0,3.0,3.0,1.0,1.81,3.0,no,1 month,London,Corfu,False,2022-12-01
Aegean Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Santorini,Athens,True,2022-12-01
Aegean Airlines,1.0,True,Unknown,Family Leisure,Economy Class,4.0,5.0,4.0,1.0,2.15,1.81,1.0,no,1 month,Athens,Zurich,False,2022-11-01
Aegean Airlines,1.0,True,Others,Solo Leisure,Economy Class,5.0,5.0,3.0,5.0,2.15,1.81,5.0,yes,1 month,Prague,Cairo,False,2022-11-01
Aegean Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,1.0,2.0,3.0,2.15,2.0,3.0,no,1 month,Rhodes,Stockholm,True,2022-11-01
Aegean Airlines,2.0,True,Unknown,Business,Economy Class,2.0,4.0,3.0,2.0,1.0,1.0,3.0,no,2-3 months,Belgrade,Chania,True,2022-11-01
Aegean Airlines,1.0,True,Others,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,5.0,5.0,yes,1 month,Madrid,Heraklion,False,2022-10-01
Aegean Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Santorini,Athens,True,2022-10-01
Aegean Airlines,6.0,True,Others,Business,Economy Class,3.0,3.0,3.0,3.0,3.0,1.81,3.0,no,1 month,Larnaca,Athens,True,2022-10-01
Aegean Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Santorini,Athens,False,2022-10-01
Aegean Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Corfu,Skopje,False,2022-10-01
Aegean Airlines,5.0,True,Others,Solo Leisure,Economy Class,4.0,5.0,3.0,1.0,1.0,1.81,3.0,no,1 month,Yerevan,Hamburg,False,2022-09-01
Aegean Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,5.0,2.0,1.0,2.15,1.81,1.0,no,1 month,Oslo,Santorini,True,2022-09-01
Aegean Airlines,5.0,True,Unknown,Family Leisure,Economy Class,5.0,5.0,4.0,4.0,2.15,1.81,3.0,yes,1 month,Rhodes,Amsterdam,False,2022-09-01
Aegean Airlines,1.0,True,Others,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,Prague,Cairo,False,2022-09-01
Aegean Airlines,4.0,True,A320,Business,Economy Class,3.0,3.0,1.0,4.0,2.15,1.81,2.0,no,1 month,Helsinki,Athens,True,2022-09-01
Aegean Airlines,2.0,True,Others,Couple Leisure,Economy Class,3.0,1.0,2.0,2.0,2.15,1.81,3.0,no,2-3 months,Tbislis,Frankfurt,True,2022-09-01
Aegean Airlines,6.0,True,A321,Solo Leisure,Economy Class,2.0,4.0,4.0,4.0,2.15,1.81,3.0,yes,1 month,Athens,Beirut,False,2022-09-01
Aegean Airlines,2.0,True,A320,Couple Leisure,Economy Class,2.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Athens,Mykonos,False,2022-09-01
Aegean Airlines,2.0,True,Others,Couple Leisure,Economy Class,2.0,3.0,3.0,1.0,2.15,1.81,1.0,no,1 month,Athens,Munich,False,2022-09-01
Aegean Airlines,1.0,True,A320,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,4.0,1.81,5.0,yes,2-3 months,Berlin,Thessaloniki,False,2022-08-01
Aegean Airlines,5.0,True,Unknown,Solo Leisure,Economy Class,3.0,4.0,3.0,1.0,2.15,1.81,1.0,no,1 month,Stuttgart,Thessaloniki,False,2022-08-01
Aegean Airlines,1.0,False,Others,Business,Economy Class,4.0,5.0,5.0,5.0,5.0,5.0,5.0,yes,1 month,Athens,London Heathrow,False,2022-08-01
Aegean Airlines,1.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,1.0,2.15,1.81,1.0,no,1 month,London,Istanbul,False,2022-08-01
Aegean Airlines,2.0,True,Unknown,Business,Economy Class,3.0,3.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Heraklion,Athens,False,2022-08-01
Aegean Airlines,1.0,True,Unknown,Business,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Athens,Sofia,True,2022-07-01
Aegean Airlines,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Mykonos,Rome,False,2022-07-01
Aegean Airlines,9.0,False,Others,Solo Leisure,Economy Class,5.0,5.0,5.0,5.0,4.0,5.0,5.0,yes,1 month,Athens,London,False,2022-07-01
Aegean Airlines,2.0,True,Others,Solo Leisure,Economy Class,3.0,3.0,1.0,3.0,2.15,1.81,2.0,no,1 month,Athens,London,False,2022-07-01
Aegean Airlines,1.0,True,Unknown,Solo Leisure,Premium Economy,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,London,Athens,False,2022-07-01
Aegean Airlines,1.0,True,Others,Solo Leisure,Economy Class,2.0,2.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Thessaloniki,Athens,False,2022-07-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,1.0,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Manchester,Belfast,True,2024-04-01
Aer Lingus,2.0,False,Unknown,Business,Economy Class,2.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Rome,Dublin,False,2024-04-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Business Class,3.0,3.0,2.0,1.0,2.0,1.81,2.0,no,2-3 months,Orlando,Edinburgh,True,2024-03-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Belfast,Southampton,True,2024-02-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Boston,Vienna,True,2024-02-01
Aer Lingus,3.0,True,Unknown,Family Leisure,Economy Class,3.0,4.0,2.0,3.0,1.0,1.0,1.0,no,1 month,Leeds,Dublin ,False,2024-02-01
Aer Lingus,7.0,False,A320,Couple Leisure,Economy Class,4.0,4.0,3.0,3.0,2.15,1.81,4.0,yes,1 month,Dublin,Geneva,False,2024-01-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Dublin,Heathrow,False,2024-01-01
Aer Lingus,6.0,True,Others,Family Leisure,Economy Class,4.0,5.0,3.0,2.0,2.15,1.81,2.0,no,1 month,Munich,Dublin,False,2023-12-01
Aer Lingus,1.0,True,A330-300,Family Leisure,Economy Class,1.0,2.0,2.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,Orlando,False,2023-12-01
Aer Lingus,1.0,True,Others,Couple Leisure,Economy Class,1.0,4.0,1.0,2.0,2.15,1.81,1.0,no,1 month,Dublin,Miami,False,2023-12-01
Aer Lingus,6.0,False,Unknown,Solo Leisure,Economy Class,3.0,5.0,5.0,3.0,2.15,5.0,5.0,yes,1 month,Dublin,Phoenix,False,2023-12-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,1.0,2.0,1.0,2.15,1.81,1.0,no,1 month,Barbados,Manchester,True,2023-12-01
Aer Lingus,2.0,True,Unknown,Business,Economy Class,2.0,3.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Belfast,Birmingham,True,2023-11-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Dublin,Philadelphia ,False,2023-10-01
Aer Lingus,9.0,False,Others,Solo Leisure,Economy Class,4.0,5.0,4.0,5.0,2.15,1.81,5.0,yes,1 month,Manchester,Belfast,False,2023-10-01
Aer Lingus,1.0,True,Unknown,Business,Economy Class,2.0,3.0,1.0,1.0,2.0,1.0,1.0,no,2-3 months,Manchester,Chicago,True,2023-10-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,Dubrovnik,Dublin,False,2023-09-01
Aer Lingus,2.0,False,Unknown,Couple Leisure,Economy Class,1.0,2.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Glasgow,Dublin,False,2023-09-01
Aer Lingus,1.0,True,Others,Family Leisure,Economy Class,3.0,4.0,3.0,4.0,3.0,3.0,5.0,yes,1 month,Manchester,Orlando,False,2023-09-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,5.0,5.0,5.0,4.0,2.15,5.0,5.0,yes,1 month,Dublin,Frankfurt,False,2023-09-01
Aer Lingus,1.0,False,A320,Couple Leisure,Economy Class,3.0,3.0,3.0,1.0,3.0,1.81,1.0,no,1 month,Glasgow,Cleveland,False,2023-09-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Hartford,Glasgow,False,2023-09-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Dublin,Southampton,False,2023-09-01
Aer Lingus,4.0,False,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,4.0,1.0,1.0,3.0,no,1 month,San Francisco,Dublin,False,2023-09-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,3.0,2.0,3.0,1.0,3.0,1.0,1.0,no,1 month,Athens,Boston,True,2023-08-01
Aer Lingus,4.0,True,A320,Family Leisure,Economy Class,5.0,1.0,2.0,5.0,1.0,1.0,3.0,no,1 month,Dublin,Munich,False,2023-08-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,3.0,1.0,1.0,3.0,2.15,1.81,1.0,no,1 month,Dublin,London,True,2023-08-01
Aer Lingus,8.0,True,A320,Solo Leisure,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,3.0,yes,1 month,Cork,London,False,2023-08-01
Aer Lingus,5.0,True,A320,Solo Leisure,Economy Class,5.0,3.0,2.56,1.0,2.15,1.81,2.0,no,1 month,London,Dublin,True,2023-08-01
Aer Lingus,1.0,True,Others,Family Leisure,Economy Class,4.0,5.0,5.0,5.0,5.0,1.81,5.0,yes,1 month,Toronto,London,False,2023-08-01
Aer Lingus,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Rome,Dublin,False,2023-08-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,London,New York,True,2023-07-01
Aer Lingus,3.0,False,Unknown,Couple Leisure,Economy Class,4.0,4.0,3.0,1.0,3.0,1.81,3.0,no,+3 months,Seattle,Dublin,True,2023-07-01
Aer Lingus,1.0,True,Others,Couple Leisure,Economy Class,1.0,4.0,1.0,3.0,2.15,1.81,2.0,no,1 month,Dublin,Orlando,False,2023-07-01
Aer Lingus,1.0,True,Others,Couple Leisure,Economy Class,3.0,5.0,5.0,5.0,2.15,1.81,5.0,yes,1 month,Alicante,Dublin,False,2023-07-01
Aer Lingus,3.0,False,Unknown,Couple Leisure,Economy Class,2.0,2.0,2.56,4.0,2.15,1.81,1.0,no,1 month,Southampton,Dublin,True,2023-07-01
Aer Lingus,2.0,False,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.15,1.81,2.0,no,1 month,Edinburgh,Belfast,False,2023-07-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Dublin,London,True,2023-07-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,Philadelphia,False,2023-07-01
Aer Lingus,2.0,False,A330,Couple Leisure,Economy Class,2.0,4.0,4.0,1.0,1.0,1.0,3.0,no,1 month,Dublin,New York,False,2023-07-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,3.0,4.0,2.56,1.0,2.15,1.0,1.0,no,1 month,Paris,New York,True,2023-06-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,2.0,2.0,1.0,3.0,3.0,2.0,3.0,no,+3 months,Naples,Washington,False,2023-06-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Chicago,Dublin,False,2023-06-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,5.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Boston,Athens,False,2023-06-01
Aer Lingus,9.0,True,A320,Family Leisure,Economy Class,4.0,5.0,2.56,4.0,2.15,1.81,5.0,yes,1 month,Cork,Dubrovnik,False,2023-06-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,New York,Naples,False,2023-06-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Manchester,New York JFK,True,2023-06-01
Aer Lingus,1.0,True,A330,Solo Leisure,Economy Class,3.0,5.0,5.0,1.0,3.0,1.0,1.0,no,1 month,Dublin,San Francisco,False,2023-06-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Washington,Naples,False,2023-06-01
Aer Lingus,7.0,True,A330,Couple Leisure,Business Class,5.0,4.0,3.0,5.0,2.0,1.0,4.0,yes,1 month,New York JFK,Manchester,True,2023-06-01
Aer Lingus,2.0,True,A330,Family Leisure,Economy Class,3.0,4.0,4.0,3.0,4.0,4.0,2.0,no,1 month,Orlando,Dublin,True,2023-06-01
Aer Lingus,3.0,False,Unknown,Business,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,London Heathrow,Shannon,True,2023-06-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,3.0,3.0,3.0,1.0,3.0,1.0,1.0,no,2-3 months,Boston,Amsterdam,True,2023-06-01
Aer Lingus,1.0,True,Unknown,Business,Business Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Dublin,Boston,False,2023-06-01
Aer Lingus,7.0,True,Others,Solo Leisure,Economy Class,5.0,2.0,2.56,2.0,2.15,1.81,3.0,yes,1 month,Dublin,London,False,2023-06-01
Aer Lingus,1.0,True,Unknown,Business,Business Class,2.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Edinburgh,Toronto,False,2023-05-01
Aer Lingus,3.0,True,Unknown,Solo Leisure,Economy Class,4.0,5.0,1.0,4.0,2.15,1.81,4.0,no,1 month,Edinburgh,Dublin,True,2023-05-01
Aer Lingus,2.0,True,Unknown,Family Leisure,Economy Class,4.0,3.0,3.0,1.0,3.0,3.0,2.0,no,1 month,Chicago,Zurich,True,2023-05-01
Aer Lingus,1.0,True,Unknown,Business,Economy Class,5.0,5.0,2.56,5.0,2.15,1.81,5.0,yes,1 month,Dublin,London,False,2023-05-01
Aer Lingus,1.0,False,A330,Couple Leisure,Economy Class,3.0,4.0,4.0,1.0,1.0,1.0,3.0,no,1 month,Boston,Naples,False,2023-05-01
Aer Lingus,8.0,False,Unknown,Business,Premium Economy,3.0,4.0,4.0,4.0,3.0,3.0,4.0,yes,1 month,Dublin,Geneva,False,2023-05-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Business Class,3.0,1.0,1.0,1.0,2.15,1.81,4.0,no,1 month,San Francisco,Dublin,True,2023-05-01
Aer Lingus,3.0,True,Unknown,Solo Leisure,Economy Class,3.0,1.0,1.0,3.0,4.0,2.0,2.0,no,1 month,Los Angeles,Dublin,True,2023-05-01
Aer Lingus,3.0,True,A330,Business,Business Class,3.0,2.0,2.0,2.0,3.0,1.0,2.0,no,1 month,Manchester,New York JFK ,True,2023-05-01
Aer Lingus,3.0,False,A320,Family Leisure,Economy Class,2.0,3.0,2.0,1.0,3.0,1.81,2.0,no,1 month,New York,Frankfurt,False,2023-05-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,2.0,1.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Berlin,Dublin,False,2023-05-01
Aer Lingus,1.0,True,A320,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,London,False,2023-05-01
Aer Lingus,1.0,True,Others,Couple Leisure,Economy Class,2.0,5.0,2.0,5.0,2.15,1.81,5.0,yes,1 month,Dublin,Dublin,False,2023-05-01
Aer Lingus,3.0,False,Unknown,Family Leisure,Economy Class,4.0,4.0,4.0,1.0,4.0,2.0,3.0,no,+3 months,Toronto,London,True,2023-05-01
Aer Lingus,1.0,False,A330,Solo Leisure,Economy Class,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Hartford,Dublin,False,2023-04-01
Aer Lingus,9.0,False,Unknown,Solo Leisure,Economy Class,5.0,4.0,3.0,5.0,2.15,1.81,5.0,yes,1 month,London Heathrow,Shannon,False,2023-04-01
Aer Lingus,1.0,True,A321,Business,Economy Class,1.0,5.0,1.0,1.0,1.0,1.81,1.0,no,1 month,Gatwick,Orlando,True,2023-04-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,Edinburgh,True,2023-04-01
Aer Lingus,2.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,Hartford,False,2023-04-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,2.0,1.0,1.0,1.0,2.0,1.0,1.0,no,1 month,Dublin,Newark,True,2023-04-01
Aer Lingus,6.0,True,A320,Solo Leisure,Economy Class,4.0,2.0,1.0,3.0,2.15,1.81,3.0,no,1 month,London Heathrow,Cork,False,2023-02-01
Aer Lingus,6.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,1.0,3.0,3.0,1.81,4.0,yes,+3 months,Los Angeles,Paris,False,2023-01-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,London Heathrow,Belfast,False,2023-01-01
Aer Lingus,1.0,True,A330-300,Family Leisure,Business Class,2.0,1.0,1.0,1.0,2.0,2.0,1.0,no,1 month,Paris,San Francisco,False,2023-01-01
Aer Lingus,4.0,False,A321,Solo Leisure,Economy Class,4.0,4.0,4.0,3.0,5.0,2.0,4.0,no,1 month,Washington,Glasgow,False,2023-01-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,2.0,1.0,2.0,1.0,1.0,1.81,1.0,no,1 month,Manchester,New York JFK,False,2022-12-01
Aer Lingus,1.0,False,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Toronto,Birmingham,False,2022-12-01
Aer Lingus,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,2.0,2.56,1.0,2.15,1.81,1.0,no,2-3 months,Dublin,Boston,True,2022-12-01
Aer Lingus,2.0,True,Unknown,Solo Leisure,Economy Class,2.0,2.0,2.0,1.0,2.0,1.0,2.0,no,1 month,Washington,London,True,2022-12-01
Aer Lingus,1.0,False,Unknown,Business,Premium Economy,1.0,1.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Paris,Boston,False,2022-12-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,2.0,2.0,1.0,1.0,1.0,1.0,no,1 month,Chicago,Dublin,True,2022-12-01
Aer Lingus,3.0,True,Unknown,Solo Leisure,Economy Class,3.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Dublin,Glasgow,True,2022-12-01
Aer Lingus,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,3.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Dublin,Seattle,False,2022-12-01
Aer Lingus,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,1 month,Belfast City,Southampton,False,2022-11-01
Aer Lingus,3.0,False,A330,Family Leisure,Economy Class,4.0,1.0,1.0,3.0,3.0,4.0,3.0,no,1 month,Dublin,Boston,True,2022-11-01
Aer Lingus,1.0,False,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,2-3 months,Chicago,Venice,False,2022-11-01
Aer Lingus,2.0,True,Unknown,Couple Leisure,Economy Class,3.0,2.0,2.56,1.0,2.15,1.81,1.0,no,+3 months,Dublin,London ,False,2022-11-01
Aer Lingus,1.0,True,Unknown,Family Leisure,Economy Class,1.0,1.0,1.0,1.0,3.0,3.0,2.0,no,1 month,Orlando,Manchester,False,2022-11-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,1.0,1.0,1.0,2.15,1.81,1.0,no,2-3 months,London,Dublin ,False,2022-10-01
Aer Lingus,1.0,True,Others,Family Leisure,Economy Class,4.0,4.0,2.0,2.0,4.0,3.0,3.0,no,+3 months,Boston,London,True,2022-10-01
Aer Lingus,2.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,2.0,1.81,1.0,no,1 month,Dublin,London Gatwick,False,2022-10-01
Aer Lingus,1.0,False,Unknown,Solo Leisure,Economy Class,3.0,1.0,1.0,4.0,1.0,1.81,2.0,no,1 month,Rome,Dublin,False,2022-10-01
Aer Lingus,1.0,True,Unknown,Couple Leisure,Economy Class,2.0,3.0,2.56,1.0,2.15,1.81,1.0,no,1 month,Dublin,Chicago,False,2022-10-01
Aer Lingus,1.0,False,Unknown,Couple Leisure,Economy Class,1.0,3.0,1.0,1.0,2.15,1.81,1.0,no,1 month,Philadelphia,Edinburgh,True,2022-10-01
Aero VIP,9.0,True,Others,Solo Leisure,Economy Class,4.0,4.0,2.56,5.0,2.15,1.81,4.0,yes,1 month,Cascais,Bragança,False,2019-05-01
Aero VIP,9.0,True,Others,Solo Leisure,Economy Class,4.0,5.0,2.56,5.0,2.15,1.81,4.0,yes,1 month,Bragança,Cascais,False,2019-05-01
Aero VIP,8.0,False,Others,Couple Leisure,Economy Class,4.0,2.0,2.56,3.0,2.15,1.81,3.0,yes,1 month,Funchal,Porto Santo,True,2017-07-01
Aerocaribbean,8.0,False,Unknown,Unknown,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,4.0,yes,Unknown,Unknown,Unknown,False,2010-12-01
Aerocaribbean,1.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,True,2010-11-01
Aerocaribbean,1.0,False,Unknown,Unknown,Unknown,2.6,2.87,2.56,2.36,2.15,1.81,2.45,no,Unknown,Unknown,Unknown,True,2008-04-01
Aeroflot Russian Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Istanbul,Murmansk,True,2024-01-01
Aeroflot Russian Airlines,1.0,True,A330-300,Business,Business Class,2.0,2.0,1.0,1.0,1.0,1.0,1.0,no,1 month,Moscow,Dubai,False,2023-12-01
Aeroflot Russian Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,1.0,2.15,1.81,1.0,no,+3 months,Shanghai,Minsk,True,2023-08-01
Aeroflot Russian Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,1 month,Thessaloniki,Havana,False,2023-01-01
Aeroflot Russian Airlines,1.0,True,Unknown,Solo Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,2-3 months,Osaka,Dublin,True,2022-09-01
Aeroflot Russian Airlines,5.0,True,A350-900,Solo Leisure,Business Class,5.0,2.0,4.0,2.0,5.0,3.0,2.0,no,1 month,London,Moscow,False,2022-01-01
Aeroflot Russian Airlines,1.0,False,Others,Business,Economy Class,5.0,5.0,5.0,5.0,2.15,5.0,5.0,yes,2-3 months,Vladivostok,Grozny ,False,2021-11-01
Aeroflot Russian Airlines,1.0,True,Boeing 777-300ER,Business,Business Class,4.0,5.0,4.0,5.0,4.0,1.81,4.0,yes,1 month,Larnaca,Moscow,False,2021-09-01
Aeroflot Russian Airlines,2.0,True,A320,Business,Economy Class,2.0,3.0,3.0,2.0,1.0,1.81,2.0,no,+3 months,Vienna,Moscow,True,2021-09-01
Aeroflot Russian Airlines,5.0,True,Boeing 777-300ER,Solo Leisure,Business Class,3.0,3.0,3.0,3.0,2.15,1.81,3.0,yes,1 month,Moscow,Larnaca,False,2021-09-01
Aeroflot Russian Airlines,7.0,True,Boeing 777-300ER,Business,Premium Economy,1.0,4.0,4.0,3.0,4.0,3.0,4.0,yes,1 month,Moscow,Larnaca,False,2021-09-01
Aeroflot Russian Airlines,2.0,True,A350,Family Leisure,Economy Class,3.0,1.0,4.0,1.0,3.0,1.0,2.0,no,1 month,Miami,Moscow,False,2021-08-01
Aeroflot Russian Airlines,8.0,False,Unknown,Solo Leisure,Premium Economy,4.0,5.0,4.0,3.0,4.0,1.81,4.0,yes,1 month,Petropavlovsk-Kamchatsky,Moscow ,False,2021-08-01
Aeroflot Russian Airlines,4.0,True,Unknown,Business,Economy Class,3.0,4.0,4.0,1.0,2.0,3.0,2.0,no,1 month,Moscow,London,False,2021-07-01
Aeroflot Russian Airlines,1.0,False,Unknown,Couple Leisure,Economy Class,2.6,2.87,2.56,2.36,2.15,1.81,1.0,no,+3 months,Manchester,Tokyo,True,2021-06-01
